Nâng cấp bắt đầu: 17:02:39_04-02-2026
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/plugin/rewrite_obsolute.ini | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/request_uri.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/timezone.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/utf8/iconv_string_handler.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/utf8/mb_string_handler.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/utf8/php_string_handler.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/utf8/utf8_functions.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file includes/xtemplate.class.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file index.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/action_mysql.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/config.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/data.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/data_by_lang.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/data_en.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/data_fr.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/data_vi.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/default.htaccess.txt | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/index.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/ini.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/mainfile.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/template.php | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step1.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step2.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step3.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step4.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step5.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step6.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step7.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/step8.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/theme.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/tpl/updatetheme.tpl | SUCCESS
17:03:31_04-02-2026 | ::1 | Di chuyển file install/update.php | FAILURE
